Código del Prestador,Nombre de la IPS,Dirección,Clase de Prestador,Clase de Persona,coord_x,coord_y
1100119086,VIVA 1A IPS CALLE 26,CR 32 No. 25B 90,Instituciones - IPS,Juridica,"-74,08220534007606","4,628276309955416"
1100128551,CLINICA DEL COLON S.A.,"CALLE 38 #29-86 CS 101, 102, 103, 202, 203",Instituciones - IPS,Juridica,"-74,08018927983001","4,626529879719161"
1100107335,SEDE VIVA 1A IPS CALLE 26,KR 32 # 25 B - 90 MN Y PI 5 - PI 6,Instituciones - IPS,Juridica,"-74,08220534007606","4,628276309955416"
1100124548,"CENTRO DE ESTIMULACION, REHABILITACION Y APRENDIZAJE SEMILLAS DE ESPERANZA",CARRERA 64 A NUMERO 4 G - 34,Instituciones - IPS,Juridica,"-74,11953029970705","4,626249220217623"
1100122091,SOLUCIONES DIAGNOSTICAS 3D CP1,AV CARACAS Nº 40 A 75,Instituciones - IPS,Juridica,"-74,06848762012318","4,629466379968255"
1100128678,Centro Odontologico Oral Expert Sede Centro OFP,Carrera 10 No. 16 - 39 Mezannine Cons. 10,Instituciones - IPS,Juridica,"-74,07531553044315","4,604651050059499"
1100119231,EMPRESA DE MEDICINA INTEGRAL EMI SA SUCURSAL BOGOTA,KR 68 D # 18 30,Instituciones - IPS,Juridica,"-74,11805794029512","4,644451699870238"
1100122139,HOSPITAL ORTOPÉDICO 3,CL 6 A # 70 - 94,Instituciones - IPS,Juridica,"-74,13167273038445","4,630601020186481"
1100128772,CLÍNICA CARDIOINTENSIVA LTDA,CALLE 3 No. 25-10,Instituciones - IPS,Juridica,"-74,09560258964461","4,600082730282992"
1100128779,CENTRO MEDICO FAMILIAR LA FLOR DE LOTO SAS,CARRERA 7 NO 54 69 PISO 3,Instituciones - IPS,Juridica,"-74,06282445012926","4,640788680104959"
1100119190,LABORATORIO DE REFERENCIA EN HEMOSTASIA,KR 9 # 48 40 CS 603 - 604,Instituciones - IPS,Juridica,"-74,06473628963268","4,635432590253557"
1100108120,GARCIA PEREZ MEDICA Y COMPAÑIA S.A.S- GARPER MEDICA SAS,KR 23 # 45C 31 CONSULTORIO 617,Instituciones - IPS,Juridica,"-74,07449821984144","4,6361588596939365"
1100116939,COLSANITAS SERVICIO MEDICO EMPRESARIAL,"CALLE 16 # 6-66, PISO 2, CONSULTORIOS 201, 202, 203 Y 205",Instituciones - IPS,Juridica,"-74,07227174001989","4,602637450372857"
1100128840,COMPAÑIA CALIDAD Y CUIDADO EN SALUD S A S SIGLA COMPCASA SAS,TRANSVERSAL 77 # 7 A 10 CASA 9 LOCAL 5,Instituciones - IPS,Juridica,"-74,14312559987671","4,635292810253701"
1100106777,DENTISALUD GALERIAS,CR.21 No.53-32 P1,Instituciones - IPS,Juridica,"-74,07170276957679","4,641712089995747"
1100119776,NATURAL BODY CENTER LTDA,CALLE 53 B 24 80 CS 312,Instituciones - IPS,Juridica,"-74,07440458035455","4,643538230344695"
1100119776,NATURAL BODY CENTER LTDA,CALLE 53 B 24 80 CS 513,Instituciones - IPS,Juridica,"-74,07440458035455","4,643538230344695"
1100128858,COOPERATIVA DE TRABAJO ASOCIADO CEPA SALUD IPS SIGLA CEPA SALUD IPS CTA,Transversal 18 A BIS No. 37 -77 PISO 2,Instituciones - IPS,Juridica,"-74,07290637012369","4,6268489700521105"
1100128862,GRUPO ORAL HOME S.A. BOGOTA - SUCURSAL,CRA 68D NRO 18-30 INTERIOR 1,Instituciones - IPS,Juridica,"-74,11805794029512","4,644451699870238"
1100128871,IPS SALUD OCUPACIONAL HORIZONTE LTDA SIGLA SOH,Calle 59 No. 13 - 33 Oficina 404,Instituciones - IPS,Juridica,"-74,06439553978079","4,645817339613928"
1100128923,Medicina Especializada en Dolor y Trabajo Medt SAS. Sigla: Medt SAS,Carrera 13 No. 48 26 Consultorio 102,Instituciones - IPS,Juridica,"-74,06563639975074","4,635507390042287"
1100128942,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,AVENIDA CARRERA 30 N° 12-33,Instituciones - IPS,Juridica,"-74,09347666993088","4,613053909568092"
1100129009,DIALY SER AMERICAS,Avenida las Americas # 70a-37,Instituciones - IPS,Juridica,"-74,13132885978526","4,629607389587193"
1100127905,DENTIX BOGOTA GRAN ESTACIÓN,Av. Carrera 60 No.24-09 Local 1-27,Instituciones - IPS,Juridica,"-74,10296886031435","4,64636393035293"
1100122936,ORTO DENT CASABLANCA,CR 80 SUR NO. 50 27,Instituciones - IPS,Juridica,"-74,17090860964399","4,617364730210334"
1100129087,CLINICAS ODONTOLOGICAS BUITRAGO,CR 27 No 4 A-13/15,Instituciones - IPS,Juridica,"-74,09715397025882","4,602426340235345"
1100104857,CLINICA ESIMED CENTRO,CARRERA 17 # 24 - 44,Instituciones - IPS,Juridica,"-74,07483359956457","4,613901830089392"
1100104857,CLINICA ESIMED VERAGUAS,CALLE 5 # 30 - 18,Instituciones - IPS,Juridica,"-74,09933416977528","4,6054102799171"
1100107318,CORVESALUD TERAPIAS OLAYA,Calle 27 Sur No 20 - 16 Area de Terapias,Instituciones - IPS,Juridica,"-74,17319373957216","4,5961459696977744"
1100127957,CLINICAS ODONTOLOGICAS QUALIDENT,KR 60 # 24 09 Local 330-331 y Mesanine,Instituciones - IPS,Juridica,"-74,10238163969794","4,644773369715525"
1100104857,CENTRO DE ATENCION DE URGENCIAS AV. 68 ESIMED,AV 68 N°13 71,Instituciones - IPS,Juridica,"-74,11704433971902","4,638202029689428"
1100111140,CLINICA LAING,carrera 17 # 58A-38,Instituciones - IPS,Juridica,"-74,06811163026101","4,646104899966841"
1100122150,MEDICAL PRO&NFO S.A.S.,CALLE 35 C SUR # 75 69,Instituciones - IPS,Juridica,"-74,14920435028401","4,622222249571094"
1100107547,QUALITAS SALUD LIMITADA,CRA 31 B # 1 C - 26,Instituciones - IPS,Juridica,"-74,10534134960726","4,600343860244719"
1100129274,MMEDICAL,CARRERA 63 N. 5 A 27 CONS 202,Instituciones - IPS,Juridica,"-74,1184166097403","4,626832309570332"
1100124339,HELP OCUPACIONAL SAS,KR 18 A # 53 50 CS 101,Instituciones - IPS,Juridica,"-74,0700335003529","4,64177654044525"
1100124826,EPS SANITAS UNIDAD DE URGENCIAS PUENTE ARANDA,CL 14 NO. 62 - 04 Y CR 62 NO. 14 - 41,Instituciones - IPS,Juridica,"-74,11251074010943","4,634057570132011"
1100129372,Compañia Medica y Anestésica SAS,Cra 20 No. 40-39 Ofic 202,Instituciones - IPS,Juridica,"-74,07334599035238","4,630648489815065"
1100129418,RADIOLOGIA ORAL KENNEDY,carrera78B#39a-26 sur local 1,Instituciones - IPS,Juridica,"-74,1528127004223","4,619589869605546"
1100129419,AEKA,cra 33a # 29 a - 51,Instituciones - IPS,Juridica,"-74,0817655797102","4,632084759749232"
1100129425,GO DOCTOR SERVICIOS MEDICOS SAS,Calle 50 No. 8 - 27 Consultorio 603,Instituciones - IPS,Juridica,"-74,064355149729","4,636660810019213"
1100121328,OPTICA VISION GALLERY CC TINTAL,AV CRA 86 # 6 - 37 LC 212,Instituciones - IPS,Juridica,"-74,15620875979435","4,64268288960121"
1100116567,FIT BOXES,CALLE 6A No 69-68,Instituciones - IPS,Juridica,"-74,12896538957779","4,630241450360672"
1100129661,CLINICAL SUPPORT SAS,CALLE 45 A Nº 20 96 CONSULTORIO 303,Instituciones - IPS,Juridica,"-74,07368465970607","4,6342071502942455"
1100109186,CENTRAL DE URGENCIAS CLINICA COLSANITAS,"CALLE 14 No 62 - 04, Interior 1, Interior 2",Instituciones - IPS,Juridica,"-74,1125337603369","4,634456449598916"
1100108613,MEDIEXPRESS SEDE 5,CRA 9 No. 51 - 11 ED ALBERTO ARIZA P 1 SERVICIO MEDICO,Instituciones - IPS,Juridica,"-74,0642154796686","4,637911309923194"
1100120426,PASSUS IPS TALLER PSICOMOTRIZ - AMERICAS,CL 5A No 71B - 27,Instituciones - IPS,Juridica,"-74,1348826803892","4,62793607034245"
1100128863,cifes,calle 53b # 28 -39,Instituciones - IPS,Juridica,"-74,07742645008825","4,643687920419444"
1100107782,Consultorio Empresarial Salud Sura Calle 100,CALLE 30 A N. 6 - 75 Piso 8 Torre Sur Bancolombia.,Instituciones - IPS,Juridica,"-74,06813943042411","4,616506079759942"
1100119239,INSTITUTO DE RECONOCIMIENTO DE PERSONAS IRP RICAURTE,CL 13 # 25 56 P 2,Instituciones - IPS,Juridica,"-74,08854346015704","4,611604760034091"
1100123118,CIRUGIA AMBULATORIA HOSPITAL CENTRAL DE LA POLICIA,CL 44 # 58 05,Instituciones - IPS,Juridica,"-74,09489379013935","4,6476849800807924"
1100129896,U.P.R MEDICINAL LABORAL S.A.S SIGLA UPR SAS,CRA 21 N° 35 07,Instituciones - IPS,Juridica,"-74,07502089021648","4,624916150086578"
1100129924,CLÍNICA SANTIAGO DE COMPOSTELA IPS SAS SIGLA CLÍNICA SANTIAGO DE COMPOSTELA,CL 27 # 24 40,Instituciones - IPS,Juridica,"-74,07685592016983","4,622931680382699"
1100109456,CENTRO DE ATENCIÓN INTEGRAL EN CUIDADOS PALIATIVOS,DIAGONAL 40 A No 14 - 92,Instituciones - IPS,Juridica,"-74,06930759961958","4,628854679853202"
1100129992,SISTHMO SOLUCIONES SAS,AVENIDA AMERICAS NO 70B - 37,Instituciones - IPS,Juridica,"-74,132472230089","4,629367830358286"
1100108930,ORIENTAME - SEDE KENNEDY,Calle 26 Sur # 78 - 60,Instituciones - IPS,Juridica,"-74,14651789979928","4,626028849826894"
1100103694,UROBOSQUE SEDE SUR,CR 32 No.25 B-80,Instituciones - IPS,Juridica,"-74,08233000018636","4,628260720388958"
1100120734,CORPORACION CENTRO HOLISTICO CCH,carrera 39 # 25 a -58,Instituciones - IPS,Juridica,"-74,08804160015389","4,6324298100387"
1100103839,Teusaquillo,Diagonal 40 A Bis No. 14-29,Instituciones - IPS,Juridica,"-74,06878987986008","4,6287956399344194"
1100103839,Centro de Emergencia Casa Claret,Calle 5 A No 23 - 56,Instituciones - IPS,Juridica,"-74,09364409973016","4,601371549715693"
1100122139,HOSPITAL ORTOPEDICO SAS AMERICAS SEDE 2,calle 6 a no 70b-06,Instituciones - IPS,Juridica,"-74,13191414004064","4,63053400971239"
1100108207,FUNDACION IDEAS DIA A DIA SANTA ISABEL,Calle 8 Sur # 29C - 05,Instituciones - IPS,Juridica,"-74,10602959026893","4,597319549683626"
1100130289,UNIDAD DE SERVICIOS DE SALUD LA CANDELARIA,KR 3 # 12 D 23,Instituciones - IPS,Juridica,"-74,06957444956463","4,599774939787407"
1100130289,UNIDAD DE SERVICIOS DE SALUD LA FAYETTE,CARRERA 18 A NUMERO 3 A 27,Instituciones - IPS,Juridica,"-74,0899195201705","4,596841470437384"
1100130289,UNIDAD DE SERVICIOS DE SALUD RICAURTE,CARRERA 18 NUMERO 8 -99,Instituciones - IPS,Juridica,"-74,08620537993276","4,602154190220593"
1100130289,UNIDAD DE SERVICIOS DE SALUD PERSEVERANCIA,CARRERA 5 NUMERO 33 A-45,Instituciones - IPS,Juridica,"-74,06550890006582","4,619988159994673"
1100130289,UNIDAD DE SERVICIOS DE SALUD SAMPER MENDOZA,CARRERA 23 NUMERO 22 A -26,Instituciones - IPS,Juridica,"-74,08104275031683","4,616991209597648"
1100130289,UNIDAD DE SERVICIOS DE SALUD CRONICOS,CALLE 49 A NUMERO 16-63,Instituciones - IPS,Juridica,"-74,06955716957181","4,637311690346207"
1100130289,UNIDAD DE SERVICIOS DE SALUD CITOCENTRO,CARRERA 32 NUMERO 12-81 Edificio Hemocentro piso 4,Instituciones - IPS,Juridica,"-74,09393823959522","4,615242650043968"
1100130294,UNIDAD DE SERVICIOS DE SALUD ISLA DEL SOL,CL 57 SUR No. 67 - 27,Instituciones - IPS,Juridica,"-74,15740286964028","4,5955130998430045"
1100130296,Unidad de Servicios de Salud Occidente de Kennedy,TV 74 F # 40 B 54 SUR,Instituciones - IPS,Juridica,"-74,15348702977347","4,616289829662537"
1100130296,Unidad de Servicios de Salud Mental Floralia,CALLE 37 D SUR # 68 H 50,Instituciones - IPS,Juridica,"-74,13779790033574","4,60641904019065"
1100130296,Unidad de Servicios de Salud 71 Patio Bonito,Diagonal 38 sur No. 82 - 30,Instituciones - IPS,Juridica,"-74,16109836983587","4,63447791987279"
1100130296,Unidad de Servicios de Salud 10 Abastos,Carrera 80C No. 2 - 40,Instituciones - IPS,Juridica,"-74,15128065963785","4,620826079615661"
1100130296,Unidad de Servicios de Salud 11 Puente Aranda,Carrera 59 No. 14 - 44,Instituciones - IPS,Juridica,"-74,11081480978622","4,632399690323989"
1100130296,Unidad de Servicios de Salud 26 Alcalá Muzú,Carrera 52 No. 37 - 05 sur,Instituciones - IPS,Juridica,"-74,12982318006281","4,601893359992927"
1100130296,Unidad de Servicios de Salud 30 Bomberos,Calle 40C sur No. 79 - 10,Instituciones - IPS,Juridica,"-74,15842528987585","4,62245537960671"
1100130296,Unidad de Servicios de Salud 35 Cundinamarca,Calle 19 A No. 34 - 94,Instituciones - IPS,Juridica,"-74,0915497701717","4,622794180270115"
1100130296,Unidad de Servicios de Salud 36 Asunción Bochica,Carrera 33 No. 1B - 27,Instituciones - IPS,Juridica,"-74,1082027496885","4,602841629911424"
1100130296,Unidad de Servicios de Salud 37 Pio XII,Carrera 79D No. 6 -15,Instituciones - IPS,Juridica,"-74,15164425993562","4,635167040195174"
1100130296,Unidad de Servicios de Salud 50 Mexicana,Calle 39 sur No. 89 C - 12,Instituciones - IPS,Juridica,"-74,16868755025683","4,639741679991408"
1100130296,Unidad de Servicios de Salud 63 Alquería,Calle 38D sur No. 68 C - 48,Instituciones - IPS,Juridica,"-74,13687045987346","4,602244880041179"
1100130296,Unidad de Servicios de Salud 65 Dindalito,Calle 42 A sur No. 90 - 00,Instituciones - IPS,Juridica,"-74,17234084041387","4,639183340419982"
1100130296,Unidad de Servicios de Salud 72 Argelia,Carrera 72 G No. 39 - 95 sur,Instituciones - IPS,Juridica,"-74,1435882196716","4,607817939938465"
1100130296,Unidad de Servicios de Salud 92 Patios,Calle 2A No. 88B - 47,Instituciones - IPS,Juridica,"-74,16129532995349","4,64295488974623"
1100130296,Unidad de Servicios de Salud 17 Trinidad Galán,Carrera 60 No. 4 - 15,Instituciones - IPS,Juridica,"-74,12056112997031","4,62241318956397"
1100130296,Unidad de Servicios de Salud Nuevas Delicias,Transversal 72b No. 44D - 21 Sur,Instituciones - IPS,Juridica,"-74,14665375022305","4,599929959701601"
1100130296,Unidad de Servicios de Salud 29 Kennedy,Cra 78 #35-21 Sur,Instituciones - IPS,Juridica,"-74,14833012961243","4,623594300289369"
1100105098,Controlar Salud integral SAS,CALLE 32 SUR N 3 C 08,Instituciones - IPS,Juridica,"-74,06454141989472","4,617202039624925"
1100109457,DRC VISION CENTER TEUSAQUILLO,CRA 13 No 38-72,Instituciones - IPS,Juridica,"-74,0669903899543","4,626552610044851"
